filepath,classe
images/3862.jpg,Cell-Multi
images/771.jpg,Offline-Module
images/15525.jpg,No-Anomaly
images/15300.jpg,No-Anomaly
images/13964.jpg,No-Anomaly
images/19788.jpg,No-Anomaly
images/1161.jpg,Diode
images/17763.jpg,No-Anomaly
images/13022.jpg,No-Anomaly
images/9593.jpg,Vegetation
images/5947.jpg,Cell
images/7156.jpg,Cracking
images/14428.jpg,No-Anomaly
images/2856.jpg,Shadowing
images/5308.jpg,Cell
images/5073.jpg,Cell
images/17461.jpg,No-Anomaly
images/8447.jpg,Vegetation
images/6432.jpg,Cell
images/6877.jpg,Hot-Spot
images/10237.jpg,No-Anomaly
images/3132.jpg,Shadowing
images/7635.jpg,Cracking
images/15593.jpg,No-Anomaly
images/19523.jpg,No-Anomaly
images/5857.jpg,Cell
images/19283.jpg,No-Anomaly
images/1969.jpg,Diode
images/17885.jpg,No-Anomaly
images/165.jpg,Offline-Module
images/19989.jpg,No-Anomaly
images/8541.jpg,Vegetation
images/8464.jpg,Vegetation
images/16597.jpg,No-Anomaly
images/19198.jpg,No-Anomaly
images/7703.jpg,Cracking
images/11156.jpg,No-Anomaly
images/13749.jpg,No-Anomaly
images/4374.jpg,Cell-Multi
images/17751.jpg,No-Anomaly
images/13931.jpg,No-Anomaly
images/2729.jpg,Shadowing
images/1148.jpg,Diode
images/4829.jpg,Cell-Multi
images/13272.jpg,No-Anomaly
images/6611.jpg,Cell
images/11046.jpg,No-Anomaly
images/6105.jpg,Cell
images/3368.jpg,Shadowing
images/14597.jpg,No-Anomaly
images/14297.jpg,No-Anomaly
images/7212.jpg,Cracking
images/19759.jpg,No-Anomaly
images/11665.jpg,No-Anomaly
images/17279.jpg,No-Anomaly
images/3478.jpg,Shadowing
images/2798.jpg,Shadowing
images/2183.jpg,Diode
images/9623.jpg,Vegetation
images/4364.jpg,Cell-Multi
images/14814.jpg,No-Anomaly
images/17258.jpg,No-Anomaly
images/10579.jpg,No-Anomaly
images/1213.jpg,Diode
images/8692.jpg,Vegetation
images/7436.jpg,Cracking
images/10790.jpg,No-Anomaly
images/10724.jpg,No-Anomaly
images/11223.jpg,No-Anomaly
images/19856.jpg,No-Anomaly
images/10773.jpg,No-Anomaly
images/1687.jpg,Diode
images/15788.jpg,No-Anomaly
images/12403.jpg,No-Anomaly
images/18100.jpg,No-Anomaly
images/10182.jpg,No-Anomaly
images/9247.jpg,Vegetation
images/14453.jpg,No-Anomaly
images/9732.jpg,Vegetation
images/18334.jpg,No-Anomaly
images/1122.jpg,Diode
images/11996.jpg,No-Anomaly
images/13341.jpg,No-Anomaly
images/17704.jpg,No-Anomaly
images/14928.jpg,No-Anomaly
images/3026.jpg,Shadowing
images/8784.jpg,Vegetation
images/8679.jpg,Vegetation
images/9943.jpg,Vegetation
images/17035.jpg,No-Anomaly
images/10398.jpg,No-Anomaly
images/8714.jpg,Vegetation
images/8214.jpg,Soiling
images/1454.jpg,Diode
images/2500.jpg,Diode
images/3150.jpg,Shadowing
images/3310.jpg,Shadowing
images/15925.jpg,No-Anomaly
images/5469.jpg,Cell
images/19005.jpg,No-Anomaly
images/1101.jpg,Diode
images/14263.jpg,No-Anomaly
images/15882.jpg,No-Anomaly
images/4943.jpg,Cell
images/6187.jpg,Cell
images/9354.jpg,Vegetation
images/14506.jpg,No-Anomaly
images/5650.jpg,Cell
images/8063.jpg,Hot-Spot-Multi
images/13107.jpg,No-Anomaly
images/6015.jpg,Cell
images/4923.jpg,Cell
images/1191.jpg,Diode
images/10906.jpg,No-Anomaly
images/12765.jpg,No-Anomaly
images/8458.jpg,Vegetation
images/3036.jpg,Shadowing
images/19701.jpg,No-Anomaly
images/7306.jpg,Cracking
images/8041.jpg,Hot-Spot-Multi
images/5196.jpg,Cell
images/17425.jpg,No-Anomaly
images/16198.jpg,No-Anomaly
images/14227.jpg,No-Anomaly
images/5179.jpg,Cell
images/19160.jpg,No-Anomaly
images/2292.jpg,Diode
images/4455.jpg,Cell-Multi
images/8840.jpg,Vegetation
images/6658.jpg,Cell
images/16557.jpg,No-Anomaly
images/2372.jpg,Diode
images/25.jpg,Offline-Module
images/14108.jpg,No-Anomaly
images/18577.jpg,No-Anomaly
images/4925.jpg,Cell
images/19240.jpg,No-Anomaly
images/1057.jpg,Diode
images/9740.jpg,Vegetation
images/4532.jpg,Cell-Multi
images/12920.jpg,No-Anomaly
images/11897.jpg,No-Anomaly
images/9949.jpg,Vegetation
images/950.jpg,Diode-Multi
images/10914.jpg,No-Anomaly
images/11061.jpg,No-Anomaly
images/9260.jpg,Vegetation
images/16432.jpg,No-Anomaly
images/1411.jpg,Diode
images/5094.jpg,Cell
images/6372.jpg,Cell
images/8064.jpg,Hot-Spot-Multi
images/1284.jpg,Diode
images/1373.jpg,Diode
images/17462.jpg,No-Anomaly
images/6338.jpg,Cell
images/10581.jpg,No-Anomaly
images/5194.jpg,Cell
images/15164.jpg,No-Anomaly
images/10619.jpg,No-Anomaly
images/15129.jpg,No-Anomaly
images/3797.jpg,Cell-Multi
images/17624.jpg,No-Anomaly
images/11541.jpg,No-Anomaly
images/14802.jpg,No-Anomaly
images/7840.jpg,Cracking
images/2166.jpg,Diode
images/18700.jpg,No-Anomaly
images/16951.jpg,No-Anomaly
images/19774.jpg,No-Anomaly
images/15003.jpg,No-Anomaly
images/1811.jpg,Diode
images/13783.jpg,No-Anomaly
images/15787.jpg,No-Anomaly
images/8076.jpg,Hot-Spot-Multi
images/514.jpg,Offline-Module
images/4105.jpg,Cell-Multi
images/11684.jpg,No-Anomaly
images/1609.jpg,Diode
images/10095.jpg,No-Anomaly
images/5885.jpg,Cell
images/586.jpg,Offline-Module
images/16709.jpg,No-Anomaly
images/297.jpg,Offline-Module
images/118.jpg,Offline-Module
images/17853.jpg,No-Anomaly
images/12941.jpg,No-Anomaly
images/7818.jpg,Cracking
images/5578.jpg,Cell
images/7534.jpg,Cracking
images/12040.jpg,No-Anomaly
images/9413.jpg,Vegetation
images/4837.jpg,Cell-Multi
images/10202.jpg,No-Anomaly
images/15767.jpg,No-Anomaly
images/15860.jpg,No-Anomaly
images/10337.jpg,No-Anomaly
images/11347.jpg,No-Anomaly
images/7781.jpg,Cracking
images/1690.jpg,Diode
images/4323.jpg,Cell-Multi
images/13517.jpg,No-Anomaly
images/19859.jpg,No-Anomaly
images/15551.jpg,No-Anomaly
images/2425.jpg,Diode
images/6287.jpg,Cell
images/5227.jpg,Cell
images/13745.jpg,No-Anomaly
images/9772.jpg,Vegetation
images/6311.jpg,Cell
images/14836.jpg,No-Anomaly
images/12541.jpg,No-Anomaly
images/4111.jpg,Cell-Multi
images/7740.jpg,Cracking
images/3604.jpg,Cell-Multi
images/11306.jpg,No-Anomaly
images/18109.jpg,No-Anomaly
images/10994.jpg,No-Anomaly
images/9549.jpg,Vegetation
images/3332.jpg,Shadowing
images/9814.jpg,Vegetation
images/18002.jpg,No-Anomaly
images/8201.jpg,Soiling
images/14896.jpg,No-Anomaly
images/17416.jpg,No-Anomaly
images/7967.jpg,Hot-Spot-Multi
images/191.jpg,Offline-Module
images/3361.jpg,Shadowing
images/16345.jpg,No-Anomaly
images/1200.jpg,Diode
images/13312.jpg,No-Anomaly
images/16297.jpg,No-Anomaly
images/17443.jpg,No-Anomaly
images/10188.jpg,No-Anomaly
images/9915.jpg,Vegetation
images/3732.jpg,Cell-Multi
images/6520.jpg,Cell
images/2209.jpg,Diode
images/2367.jpg,Diode
images/19092.jpg,No-Anomaly
images/10218.jpg,No-Anomaly
images/16369.jpg,No-Anomaly
images/16451.jpg,No-Anomaly
images/4397.jpg,Cell-Multi
images/17792.jpg,No-Anomaly
images/16859.jpg,No-Anomaly
images/9282.jpg,Vegetation
images/2420.jpg,Diode
images/12855.jpg,No-Anomaly
images/1244.jpg,Diode
images/18143.jpg,No-Anomaly
images/14616.jpg,No-Anomaly
images/633.jpg,Offline-Module
images/4893.jpg,Cell
images/5557.jpg,Cell
images/9144.jpg,Vegetation
images/13325.jpg,No-Anomaly
images/19741.jpg,No-Anomaly
images/5939.jpg,Cell
images/9820.jpg,Vegetation
images/16462.jpg,No-Anomaly
images/15457.jpg,No-Anomaly
images/121.jpg,Offline-Module
images/6754.jpg,Hot-Spot
images/19397.jpg,No-Anomaly
images/743.jpg,Offline-Module
images/4496.jpg,Cell-Multi
images/10856.jpg,No-Anomaly
images/8994.jpg,Vegetation
images/4357.jpg,Cell-Multi
images/17374.jpg,No-Anomaly
images/11937.jpg,No-Anomaly
images/15727.jpg,No-Anomaly
images/10651.jpg,No-Anomaly
images/9862.jpg,Vegetation
images/17331.jpg,No-Anomaly
images/8599.jpg,Vegetation
images/17467.jpg,No-Anomaly
images/6001.jpg,Cell
images/12719.jpg,No-Anomaly
images/11861.jpg,No-Anomaly
images/15339.jpg,No-Anomaly
images/18878.jpg,No-Anomaly
images/11439.jpg,No-Anomaly
images/18891.jpg,No-Anomaly
images/18061.jpg,No-Anomaly
images/4435.jpg,Cell-Multi
images/6837.jpg,Hot-Spot
images/17240.jpg,No-Anomaly
images/13497.jpg,No-Anomaly
images/4236.jpg,Cell-Multi
images/3536.jpg,Shadowing
images/16280.jpg,No-Anomaly
images/4534.jpg,Cell-Multi
images/9748.jpg,Vegetation
images/16446.jpg,No-Anomaly
images/19229.jpg,No-Anomaly
images/19048.jpg,No-Anomaly
images/11544.jpg,No-Anomaly
images/10386.jpg,No-Anomaly
images/828.jpg,Diode-Multi
images/1030.jpg,Diode
images/2944.jpg,Shadowing
images/9608.jpg,Vegetation
images/17094.jpg,No-Anomaly
images/16233.jpg,No-Anomaly
images/12454.jpg,No-Anomaly
images/5483.jpg,Cell
images/4564.jpg,Cell-Multi
images/18055.jpg,No-Anomaly
images/10502.jpg,No-Anomaly
images/13951.jpg,No-Anomaly
images/18665.jpg,No-Anomaly
images/9513.jpg,Vegetation
images/18776.jpg,No-Anomaly
images/15375.jpg,No-Anomaly
images/5871.jpg,Cell
images/12328.jpg,No-Anomaly
images/14403.jpg,No-Anomaly
images/15075.jpg,No-Anomaly
images/14496.jpg,No-Anomaly
images/17951.jpg,No-Anomaly
images/7759.jpg,Cracking
images/5479.jpg,Cell
images/12179.jpg,No-Anomaly
images/16231.jpg,No-Anomaly
images/15307.jpg,No-Anomaly
images/18031.jpg,No-Anomaly
images/8597.jpg,Vegetation
images/3028.jpg,Shadowing
images/17093.jpg,No-Anomaly
images/2393.jpg,Diode
images/14277.jpg,No-Anomaly
images/16319.jpg,No-Anomaly
images/18748.jpg,No-Anomaly
images/4350.jpg,Cell-Multi
images/3451.jpg,Shadowing
images/16492.jpg,No-Anomaly
images/9574.jpg,Vegetation
images/14416.jpg,No-Anomaly
images/2810.jpg,Shadowing
images/8823.jpg,Vegetation
images/11568.jpg,No-Anomaly
images/9252.jpg,Vegetation
images/616.jpg,Offline-Module
images/5463.jpg,Cell
images/4300.jpg,Cell-Multi
images/18656.jpg,No-Anomaly
images/19973.jpg,No-Anomaly
images/2589.jpg,Shadowing
images/8050.jpg,Hot-Spot-Multi
images/5320.jpg,Cell
images/4291.jpg,Cell-Multi
images/6863.jpg,Hot-Spot
images/7523.jpg,Cracking
images/18412.jpg,No-Anomaly
images/6737.jpg,Hot-Spot
images/9525.jpg,Vegetation
images/4025.jpg,Cell-Multi
images/10498.jpg,No-Anomaly
images/10389.jpg,No-Anomaly
images/13960.jpg,No-Anomaly
images/4225.jpg,Cell-Multi
images/18178.jpg,No-Anomaly
images/4402.jpg,Cell-Multi
images/19404.jpg,No-Anomaly
images/17121.jpg,No-Anomaly
images/12554.jpg,No-Anomaly
images/9431.jpg,Vegetation
images/12982.jpg,No-Anomaly
images/10967.jpg,No-Anomaly
images/17524.jpg,No-Anomaly
images/10511.jpg,No-Anomaly
images/9262.jpg,Vegetation
images/19596.jpg,No-Anomaly
images/10945.jpg,No-Anomaly
images/2964.jpg,Shadowing
images/7021.jpg,Cracking
images/10748.jpg,No-Anomaly
images/7761.jpg,Cracking
images/18513.jpg,No-Anomaly
images/17341.jpg,No-Anomaly
images/8145.jpg,Hot-Spot-Multi
images/4325.jpg,Cell-Multi
images/3349.jpg,Shadowing
images/6724.jpg,Hot-Spot
images/3223.jpg,Shadowing
images/15443.jpg,No-Anomaly
images/9947.jpg,Vegetation
images/17721.jpg,No-Anomaly
images/18779.jpg,No-Anomaly
images/18123.jpg,No-Anomaly
images/13479.jpg,No-Anomaly
images/15453.jpg,No-Anomaly
images/19767.jpg,No-Anomaly
images/13491.jpg,No-Anomaly
images/19514.jpg,No-Anomaly
images/6702.jpg,Cell
images/15610.jpg,No-Anomaly
images/1909.jpg,Diode
images/6797.jpg,Hot-Spot
images/1167.jpg,Diode
images/9299.jpg,Vegetation
images/18257.jpg,No-Anomaly
images/17470.jpg,No-Anomaly
images/12068.jpg,No-Anomaly
images/7681.jpg,Cracking
images/14908.jpg,No-Anomaly
images/10779.jpg,No-Anomaly
images/7644.jpg,Cracking
images/5034.jpg,Cell
images/15414.jpg,No-Anomaly
images/4449.jpg,Cell-Multi
images/1483.jpg,Diode
images/720.jpg,Offline-Module
images/9160.jpg,Vegetation
images/11042.jpg,No-Anomaly
images/247.jpg,Offline-Module
images/14036.jpg,No-Anomaly
images/10569.jpg,No-Anomaly
images/13705.jpg,No-Anomaly
images/15436.jpg,No-Anomaly
images/10937.jpg,No-Anomaly
images/8661.jpg,Vegetation
images/8564.jpg,Vegetation
images/6985.jpg,Cracking
images/15524.jpg,No-Anomaly
images/9845.jpg,Vegetation
images/14897.jpg,No-Anomaly
images/5651.jpg,Cell
images/18679.jpg,No-Anomaly
images/541.jpg,Offline-Module
images/15659.jpg,No-Anomaly
images/19547.jpg,No-Anomaly
images/4896.jpg,Cell
images/10875.jpg,No-Anomaly
images/10443.jpg,No-Anomaly
images/6455.jpg,Cell
images/928.jpg,Diode-Multi
images/1205.jpg,Diode
images/12347.jpg,No-Anomaly
images/5986.jpg,Cell
images/2274.jpg,Diode
images/10691.jpg,No-Anomaly
images/5342.jpg,Cell
images/15873.jpg,No-Anomaly
images/2106.jpg,Diode
images/9935.jpg,Vegetation
images/2781.jpg,Shadowing
images/7960.jpg,Hot-Spot-Multi
images/567.jpg,Offline-Module
images/16015.jpg,No-Anomaly
images/10802.jpg,No-Anomaly
images/3471.jpg,Shadowing
images/15884.jpg,No-Anomaly
images/17392.jpg,No-Anomaly
images/18254.jpg,No-Anomaly
images/7401.jpg,Cracking
images/14797.jpg,No-Anomaly
images/6471.jpg,Cell
images/3559.jpg,Cell-Multi
images/9208.jpg,Vegetation
images/13535.jpg,No-Anomaly
images/4743.jpg,Cell-Multi
images/18907.jpg,No-Anomaly
images/203.jpg,Offline-Module
images/16140.jpg,No-Anomaly
images/17506.jpg,No-Anomaly
images/14825.jpg,No-Anomaly
images/6606.jpg,Cell
images/5995.jpg,Cell
images/8408.jpg,Vegetation
images/8586.jpg,Vegetation
images/3333.jpg,Shadowing
images/4237.jpg,Cell-Multi
images/13634.jpg,No-Anomaly
images/18841.jpg,No-Anomaly
images/8488.jpg,Vegetation
images/18815.jpg,No-Anomaly
images/10869.jpg,No-Anomaly
images/6266.jpg,Cell
images/11124.jpg,No-Anomaly
images/4563.jpg,Cell-Multi
images/10390.jpg,No-Anomaly
images/19113.jpg,No-Anomaly
images/6501.jpg,Cell
images/9618.jpg,Vegetation
images/1878.jpg,Diode
images/10297.jpg,No-Anomaly
images/6677.jpg,Cell
images/19898.jpg,No-Anomaly
images/7417.jpg,Cracking
images/8378.jpg,Vegetation
images/13889.jpg,No-Anomaly
images/5643.jpg,Cell
images/4502.jpg,Cell-Multi
images/3727.jpg,Cell-Multi
images/9930.jpg,Vegetation
images/19047.jpg,No-Anomaly
images/16536.jpg,No-Anomaly
images/10706.jpg,No-Anomaly
images/12811.jpg,No-Anomaly
images/11846.jpg,No-Anomaly
images/6987.jpg,Cracking
images/10494.jpg,No-Anomaly
images/16436.jpg,No-Anomaly
images/11236.jpg,No-Anomaly
images/13533.jpg,No-Anomaly
images/16050.jpg,No-Anomaly
images/16509.jpg,No-Anomaly
images/18768.jpg,No-Anomaly
images/4703.jpg,Cell-Multi
images/5212.jpg,Cell
images/331.jpg,Offline-Module
images/19579.jpg,No-Anomaly
images/10155.jpg,No-Anomaly
images/4918.jpg,Cell
images/2962.jpg,Shadowing
images/8029.jpg,Hot-Spot-Multi
images/5879.jpg,Cell
images/9325.jpg,Vegetation
images/1538.jpg,Diode
images/13860.jpg,No-Anomaly
images/1875.jpg,Diode
images/681.jpg,Offline-Module
images/7767.jpg,Cracking
images/9642.jpg,Vegetation
images/11945.jpg,No-Anomaly
images/12261.jpg,No-Anomaly
images/15218.jpg,No-Anomaly
images/10792.jpg,No-Anomaly
images/3949.jpg,Cell-Multi
images/14112.jpg,No-Anomaly
images/15451.jpg,No-Anomaly
images/14921.jpg,No-Anomaly
images/2715.jpg,Shadowing
images/1574.jpg,Diode
images/6364.jpg,Cell
images/10868.jpg,No-Anomaly
images/1631.jpg,Diode
images/6801.jpg,Hot-Spot
images/4835.jpg,Cell-Multi
images/2316.jpg,Diode
images/8386.jpg,Vegetation
images/6787.jpg,Hot-Spot
images/13935.jpg,No-Anomaly
images/8462.jpg,Vegetation
images/13123.jpg,No-Anomaly
images/9115.jpg,Vegetation
images/2779.jpg,Shadowing
images/17553.jpg,No-Anomaly
images/1164.jpg,Diode
images/5266.jpg,Cell
images/8775.jpg,Vegetation
images/2383.jpg,Diode
images/18763.jpg,No-Anomaly
images/11203.jpg,No-Anomaly
images/17218.jpg,No-Anomaly
images/4831.jpg,Cell-Multi
images/9038.jpg,Vegetation
images/12757.jpg,No-Anomaly
images/2850.jpg,Shadowing
images/1529.jpg,Diode
images/17647.jpg,No-Anomaly
images/18215.jpg,No-Anomaly
images/18090.jpg,No-Anomaly
images/16054.jpg,No-Anomaly
images/2940.jpg,Shadowing
images/1715.jpg,Diode
images/5023.jpg,Cell
images/15006.jpg,No-Anomaly
images/15878.jpg,No-Anomaly
images/1553.jpg,Diode
images/3577.jpg,Cell-Multi
images/902.jpg,Diode-Multi
images/11115.jpg,No-Anomaly
images/11141.jpg,No-Anomaly
images/8476.jpg,Vegetation
images/7916.jpg,Hot-Spot-Multi
images/7670.jpg,Cracking
images/18752.jpg,No-Anomaly
images/16694.jpg,No-Anomaly
images/10567.jpg,No-Anomaly
images/13078.jpg,No-Anomaly
images/19488.jpg,No-Anomaly
images/5489.jpg,Cell
images/15797.jpg,No-Anomaly
images/9457.jpg,Vegetation
images/186.jpg,Offline-Module
images/1003.jpg,Diode
images/13351.jpg,No-Anomaly
images/2554.jpg,Shadowing
images/1104.jpg,Diode
images/494.jpg,Offline-Module
images/14639.jpg,No-Anomaly
images/7792.jpg,Cracking
images/16458.jpg,No-Anomaly
images/8753.jpg,Vegetation
images/11484.jpg,No-Anomaly
images/18734.jpg,No-Anomaly
images/8014.jpg,Hot-Spot-Multi
images/2980.jpg,Shadowing
images/11796.jpg,No-Anomaly
images/16645.jpg,No-Anomaly
images/5851.jpg,Cell
images/16815.jpg,No-Anomaly
images/8273.jpg,Soiling
images/7462.jpg,Cracking
images/8917.jpg,Vegetation
images/11228.jpg,No-Anomaly
images/10831.jpg,No-Anomaly
images/4176.jpg,Cell-Multi
images/16466.jpg,No-Anomaly
images/14922.jpg,No-Anomaly
images/4948.jpg,Cell
images/3529.jpg,Shadowing
images/8509.jpg,Vegetation
images/6103.jpg,Cell
images/15360.jpg,No-Anomaly
images/11371.jpg,No-Anomaly
images/1892.jpg,Diode
images/16654.jpg,No-Anomaly
images/19728.jpg,No-Anomaly
images/10351.jpg,No-Anomaly
images/19589.jpg,No-Anomaly
images/17302.jpg,No-Anomaly
images/6010.jpg,Cell
images/16374.jpg,No-Anomaly
images/19705.jpg,No-Anomaly
images/1263.jpg,Diode
images/4871.jpg,Cell
images/11514.jpg,No-Anomaly
images/3761.jpg,Cell-Multi
images/2983.jpg,Shadowing
images/19238.jpg,No-Anomaly
images/7765.jpg,Cracking
images/15032.jpg,No-Anomaly
images/14575.jpg,No-Anomaly
images/10952.jpg,No-Anomaly
images/12440.jpg,No-Anomaly
images/7062.jpg,Cracking
images/3151.jpg,Shadowing
images/3135.jpg,Shadowing
images/3666.jpg,Cell-Multi
images/10414.jpg,No-Anomaly
images/9894.jpg,Vegetation
images/2197.jpg,Diode
images/9537.jpg,Vegetation
images/2565.jpg,Shadowing
images/12389.jpg,No-Anomaly
images/14073.jpg,No-Anomaly
images/10606.jpg,No-Anomaly
images/7067.jpg,Cracking
images/4549.jpg,Cell-Multi
images/6018.jpg,Cell
images/5207.jpg,Cell
images/15358.jpg,No-Anomaly
images/1282.jpg,Diode
images/15448.jpg,No-Anomaly
images/11340.jpg,No-Anomaly
images/10539.jpg,No-Anomaly
images/9259.jpg,Vegetation
images/15145.jpg,No-Anomaly
images/18597.jpg,No-Anomaly
images/15760.jpg,No-Anomaly
images/15086.jpg,No-Anomaly
images/11723.jpg,No-Anomaly
images/17797.jpg,No-Anomaly
images/2755.jpg,Shadowing
images/5061.jpg,Cell
images/16903.jpg,No-Anomaly
images/3688.jpg,Cell-Multi
images/4405.jpg,Cell-Multi
images/11050.jpg,No-Anomaly
images/18448.jpg,No-Anomaly
images/4852.jpg,Cell
images/691.jpg,Offline-Module
images/1054.jpg,Diode
images/15270.jpg,No-Anomaly
images/14078.jpg,No-Anomaly
images/13766.jpg,No-Anomaly
images/1837.jpg,Diode
images/17091.jpg,No-Anomaly
images/19321.jpg,No-Anomaly
images/8153.jpg,Hot-Spot-Multi
images/5768.jpg,Cell
images/4909.jpg,Cell
images/11551.jpg,No-Anomaly
images/12107.jpg,No-Anomaly
images/2051.jpg,Diode
images/7164.jpg,Cracking
images/18919.jpg,No-Anomaly
images/10807.jpg,No-Anomaly
images/14384.jpg,No-Anomaly
images/1713.jpg,Diode
images/15338.jpg,No-Anomaly
images/2435.jpg,Diode
images/18097.jpg,No-Anomaly
images/15288.jpg,No-Anomaly
images/12804.jpg,No-Anomaly
images/18824.jpg,No-Anomaly
images/18248.jpg,No-Anomaly
images/12046.jpg,No-Anomaly
images/1456.jpg,Diode
images/19720.jpg,No-Anomaly
images/38.jpg,Offline-Module
images/6830.jpg,Hot-Spot
images/17958.jpg,No-Anomaly
images/12415.jpg,No-Anomaly
images/2366.jpg,Diode
images/11471.jpg,No-Anomaly
images/2407.jpg,Diode
images/11375.jpg,No-Anomaly
images/16434.jpg,No-Anomaly
images/4468.jpg,Cell-Multi
images/1139.jpg,Diode
images/15262.jpg,No-Anomaly
images/19357.jpg,No-Anomaly
images/9781.jpg,Vegetation
images/15485.jpg,No-Anomaly
images/16705.jpg,No-Anomaly
images/16753.jpg,No-Anomaly
images/2066.jpg,Diode
images/8703.jpg,Vegetation
images/2156.jpg,Diode
images/19833.jpg,No-Anomaly
images/14815.jpg,No-Anomaly
images/16196.jpg,No-Anomaly
images/926.jpg,Diode-Multi
images/4747.jpg,Cell-Multi
images/5427.jpg,Cell
images/10501.jpg,No-Anomaly
images/2681.jpg,Shadowing
images/10146.jpg,No-Anomaly
images/16103.jpg,No-Anomaly
images/2724.jpg,Shadowing
images/4547.jpg,Cell-Multi
images/11116.jpg,No-Anomaly
images/17698.jpg,No-Anomaly
images/4192.jpg,Cell-Multi
images/19993.jpg,No-Anomaly
images/17728.jpg,No-Anomaly
images/12159.jpg,No-Anomaly
images/18054.jpg,No-Anomaly
images/16785.jpg,No-Anomaly
images/8042.jpg,Hot-Spot-Multi
images/15.jpg,Offline-Module
images/18115.jpg,No-Anomaly
images/308.jpg,Offline-Module
images/11657.jpg,No-Anomaly
images/10495.jpg,No-Anomaly
images/3907.jpg,Cell-Multi
images/1982.jpg,Diode
images/7866.jpg,Cracking
images/12180.jpg,No-Anomaly
images/13227.jpg,No-Anomaly
images/3716.jpg,Cell-Multi
images/689.jpg,Offline-Module
images/9487.jpg,Vegetation
images/12451.jpg,No-Anomaly
images/15798.jpg,No-Anomaly
images/1886.jpg,Diode
images/3465.jpg,Shadowing
images/9169.jpg,Vegetation
images/1286.jpg,Diode
images/19661.jpg,No-Anomaly
images/5919.jpg,Cell
images/13239.jpg,No-Anomaly
images/15905.jpg,No-Anomaly
images/13190.jpg,No-Anomaly
images/2763.jpg,Shadowing
images/1133.jpg,Diode
images/4977.jpg,Cell
images/7409.jpg,Cracking
images/16869.jpg,No-Anomaly
images/5352.jpg,Cell
images/7144.jpg,Cracking
images/15133.jpg,No-Anomaly
images/1214.jpg,Diode
images/19370.jpg,No-Anomaly
images/17404.jpg,No-Anomaly
images/1174.jpg,Diode
images/10675.jpg,No-Anomaly
images/18825.jpg,No-Anomaly
images/15826.jpg,No-Anomaly
images/15838.jpg,No-Anomaly
images/9101.jpg,Vegetation
images/12822.jpg,No-Anomaly
images/1251.jpg,Diode
images/6945.jpg,Hot-Spot
images/17050.jpg,No-Anomaly
images/18515.jpg,No-Anomaly
images/15808.jpg,No-Anomaly
images/12299.jpg,No-Anomaly
images/3249.jpg,Shadowing
images/7798.jpg,Cracking
images/4763.jpg,Cell-Multi
images/5316.jpg,Cell
images/6842.jpg,Hot-Spot
images/16038.jpg,No-Anomaly
images/9102.jpg,Vegetation
images/1689.jpg,Diode
images/6009.jpg,Cell
images/13986.jpg,No-Anomaly
images/9326.jpg,Vegetation
images/18717.jpg,No-Anomaly
images/5270.jpg,Cell
images/10129.jpg,No-Anomaly
images/8602.jpg,Vegetation
images/17743.jpg,No-Anomaly
images/16276.jpg,No-Anomaly
images/9246.jpg,Vegetation
images/4551.jpg,Cell-Multi
images/4515.jpg,Cell-Multi
images/18274.jpg,No-Anomaly
images/5531.jpg,Cell
images/16850.jpg,No-Anomaly
